smiles,smiles_emb,pIC50,norm_pIC50,stand_pIC50,FGs,num_FG
Cn1c(=O)c2c(nc3n2CCN(Cc2csc(-c4ccc(Cl)cc4)n2)C3)n(C)c1=O,"[32, 1, 11, 3, 2, 5, 8, 9, 6, 2, 4, 2, 5, 11, 2, 14, 11, 4, 1, 1, 15, 5, 1, 2, 4, 2, 7, 2, 5, 23, 2, 21, 2, 2, 2, 5, 19, 6, 2, 2, 21, 6, 11, 4, 6, 1, 14, 6, 11, 5, 1, 6, 2, 3, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.46,0.37950138504155134,-0.4656339074231755,"[2, 7, 13, 16, 20, 26, 34, 39, 43, 51]",10
COc1ccc(-c2cccc(-c3nc(N)nc(SC)n3)c2)cn1,"[32, 1, 9, 2, 3, 2, 2, 2, 5, 23, 2, 4, 2, 2, 2, 2, 5, 23, 2, 14, 11, 2, 5, 15, 6, 11, 2, 5, 22, 1, 6, 11, 14, 6, 2, 4, 6, 2, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",7.64,0.7063711911357341,0.5134537232676278,"[2, 17, 20, 21, 25, 28, 34]",7
Nc1cccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)c1,"[32, 15, 2, 3, 2, 2, 2, 2, 5, 1, 11, 4, 11, 11, 2, 14, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 11, 2, 5, 15, 6, 11, 2, 14, 4, 6, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",8.6,0.9722991689750693,1.3099995923042138,"[1, 12, 13, 10, 23, 24, 28, 30]",8
Nc1nc(-c2ccco2)c2nnn(Cc3ccc4[nH]nnc4c3)c2n1,"[32, 15, 2, 3, 11, 2, 5, 23, 2, 4, 2, 2, 2, 17, 4, 6, 2, 4, 11, 11, 11, 5, 1, 2, 14, 2, 2, 2, 21, 10, 11, 12, 13, 11, 11, 2, 21, 2, 14, 6, 2, 4, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",7.92,0.7839335180055403,0.7457796017366324,"[1, 4, 12, 16, 18, 19, 27, 30, 31, 37]",10
CCCCn1cc2c(nc(NC(=O)Nc3ccc(C(F)(F)F)cc3)n3nc(-c4ccco4)nc23)n1,"[32, 1, 1, 1, 1, 11, 3, 2, 2, 4, 2, 5, 11, 2, 5, 15, 1, 5, 8, 9, 6, 15, 2, 14, 2, 2, 2, 5, 1, 5, 16, 6, 5, 16, 6, 16, 6, 2, 2, 14, 6, 11, 14, 11, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 11, 2, 4, 14, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",7.51,0.6703601108033241,0.4055881368355903,"[52, 56, 5, 12, 15, 16, 19, 21, 30, 33, 35, 41, 43, 51]",14
Cn1c(=O)cc2c3c(c(N)ccc31)C(=O)c1ccccc1-2,"[32, 1, 11, 3, 2, 5, 8, 9, 6, 2, 2, 4, 2, 14, 2, 5, 2, 5, 15, 6, 2, 2, 2, 14, 3, 6, 1, 5, 8, 9, 6, 2, 3, 2, 2, 2, 2, 2, 3, 23, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.19,0.3047091412742384,-0.689662433089715,"[2, 7, 18, 26, 29]",5
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCC(c5ccccc5)CC4)cc3)cc21,"[32, 1, 1, 1, 11, 3, 2, 5, 8, 9, 6, 11, 5, 1, 6, 2, 5, 8, 9, 6, 2, 4, 10, 11, 12, 13, 2, 5, 23, 2, 14, 2, 2, 2, 5, 9, 1, 1, 5, 8, 9, 6, 15, 21, 1, 1, 1, 5, 2, 24, 2, 2, 2, 2, 2, 24, 6, 1, 1, 21, 6, 2, 2, 14, 6, 2, 2, 4, 3, 0, 0, 0, 0, 33]",5.99,0.24930747922437688,-0.8556094891390038,"[4, 9, 11, 18, 23, 32, 35, 36, 37]",9
Nc1nc(NCc2cccc(O)c2)nc2sc(-c3ccco3)nc12,"[32, 15, 2, 3, 11, 2, 5, 15, 1, 2, 4, 2, 2, 2, 2, 5, 9, 6, 2, 4, 6, 11, 2, 4, 7, 2, 5, 23, 2, 14, 2, 2, 2, 17, 14, 6, 11, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",7.66,0.7119113573407204,0.5300484288725571,"[1, 4, 7, 16, 21, 24, 32, 33]",8
Cc1cc(C)n(-c2nc(NC(=O)CN3CCN(C)CC3)cc(-c3cnco3)n2)n1,"[32, 1, 2, 3, 2, 2, 5, 1, 6, 11, 5, 23, 2, 4, 11, 2, 5, 15, 1, 5, 8, 9, 6, 1, 15, 14, 1, 1, 15, 5, 1, 6, 1, 1, 14, 6, 2, 2, 5, 23, 2, 14, 2, 11, 2, 17, 14, 6, 11, 4, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.0,0.2520775623268699,-0.8473121363365396,"[45, 9, 12, 15, 17, 18, 23, 27, 40, 43, 44]",11
CN(Cc1ccccc1)c1nc2nn(C)cc2c2nc(-c3ccco3)nn12,"[32, 1, 15, 5, 1, 2, 3, 2, 2, 2, 2, 2, 3, 6, 2, 3, 11, 2, 4, 11, 11, 5, 1, 6, 2, 2, 4, 2, 4, 11, 2, 5, 23, 2, 14, 2, 2, 2, 17, 14, 6, 11, 11, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",5.97,0.24376731301939059,-0.8722041947439331,"[2, 16, 19, 20, 29, 37, 38, 41]",8
O=C(O)c1cnc(NCc2ccc(F)cc2)n2nc(-c3ccco3)nc12,"[32, 9, 8, 1, 5, 9, 6, 2, 3, 2, 11, 2, 5, 15, 1, 2, 4, 2, 2, 2, 5, 16, 6, 2, 2, 4, 6, 11, 4, 11, 2, 5, 23, 2, 14, 2, 2, 2, 17, 14, 6, 11, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",5.19,0.0277008310249309,-1.5193977133361587,"[1, 3, 5, 10, 13, 21, 27, 29, 37, 38]",10
CCOC(=O)c1nc(NC(=O)c2ccc(C)cc2)nc2nn(C)cc12,"[32, 1, 1, 9, 1, 5, 8, 9, 6, 2, 3, 11, 2, 5, 15, 1, 5, 8, 9, 6, 2, 4, 2, 2, 2, 5, 1, 6, 2, 2, 4, 6, 11, 2, 4, 11, 11, 5, 1, 6, 2, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",4.93,-0.044321329639889245,-1.7351288862002345,"[3, 4, 7, 11, 14, 15, 18, 32, 35, 36]",10
Cn1c(=O)c2nc[nH]c2n(C)c1=O,"[32, 1, 11, 3, 2, 5, 8, 9, 6, 2, 4, 11, 2, 10, 11, 12, 13, 2, 4, 11, 5, 1, 6, 2, 3, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",5.1,0.0027700831024930163,-1.5940738885583392,"[2, 7, 11, 14, 17, 23]",6
CCCN(C)C(=O)c1cc(N)c2nc(-c3ccc(Br)o3)nn2c1,"[32, 1, 1, 1, 15, 5, 1, 6, 1, 5, 8, 9, 6, 2, 3, 2, 2, 5, 15, 6, 2, 4, 11, 2, 5, 23, 2, 14, 2, 2, 2, 5, 18, 6, 17, 14, 6, 11, 11, 4, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",7.36,0.6288088642659282,0.2811278447986242,"[4, 8, 11, 18, 22, 30, 32, 33, 35]",9
CCCC(=O)Nc1nc(-c2ccccc2)c(C#N)c(-c2ccccc2)n1,"[32, 1, 1, 1, 1, 5, 8, 9, 6, 15, 2, 3, 11, 2, 5, 23, 2, 4, 2, 2, 2, 2, 2, 4, 6, 2, 5, 1, 20, 15, 6, 2, 5, 23, 2, 4, 2, 2, 2, 2, 2, 4, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",7.32,0.6177285318559559,0.24793843358876638,"[4, 7, 9, 12, 25, 27, 39]",7
CCC(=O)Nc1nc(-c2ccccc2)cc(-c2ccccc2)n1,"[32, 1, 1, 1, 5, 8, 9, 6, 15, 2, 3, 11, 2, 5, 23, 2, 4, 2, 2, 2, 2, 2, 4, 6, 2, 2, 5, 23, 2, 4, 2, 2, 2, 2, 2, 4, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.05,0.2659279778393352,-0.8058253723242176,"[3, 6, 8, 11, 33]",5
COc1cccc(-c2n[nH]c(CC3CCCCC3)n2)c1,"[32, 1, 9, 2, 3, 2, 2, 2, 2, 5, 23, 2, 4, 11, 10, 11, 12, 13, 2, 5, 1, 1, 14, 1, 1, 1, 1, 1, 14, 6, 11, 4, 6, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.16,0.2963988919667591,-0.7145544914971085,"[11, 13, 2, 26]",4
Cn1c(=O)n(CCN2CCN(c3nc(C(F)(F)F)cs3)CC2)c2nc(N)n3nc(-c4ccco4)nc3c21,"[32, 1, 11, 3, 2, 5, 8, 9, 6, 11, 5, 1, 1, 15, 4, 1, 1, 15, 5, 2, 14, 11, 2, 5, 1, 5, 16, 6, 5, 16, 6, 16, 6, 2, 7, 14, 6, 1, 1, 4, 6, 2, 4, 11, 2, 5, 15, 6, 11, 14, 11, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 11, 2, 14, 2, 4, 3, 0, 0, 0, 0, 0, 33]",8.92,1.0609418282548477,1.575514881983076,"[2, 58, 7, 9, 59, 13, 17, 21, 26, 29, 31, 34, 43, 46, 48, 50]",16
c1ccc(CNc2nc(NC3CCCCC3)n3nc(-c4ccco4)nc3n2)cc1,"[32, 2, 3, 2, 2, 2, 5, 1, 15, 2, 4, 11, 2, 5, 15, 1, 14, 1, 1, 1, 1, 1, 14, 6, 11, 14, 11, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 11, 2, 14, 11, 4, 6, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",7.82,0.7562326869806096,0.6628060737119883,"[8, 11, 14, 24, 26, 34, 35, 39]",8
Nc1nc(-c2ccco2)c2ncn(Cc3c(Cl)cccc3Cl)c2n1,"[32, 15, 2, 3, 11, 2, 5, 23, 2, 4, 2, 2, 2, 17, 4, 6, 2, 4, 11, 2, 11, 5, 1, 2, 14, 2, 5, 19, 6, 2, 2, 2, 2, 14, 19, 6, 2, 4, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",8.15,0.8476454293628811,0.9366187161933147,"[1, 4, 12, 16, 19, 25, 32, 35]",8
CCOC(=O)c1nc(N)nc2nn(CCc3ccccc3)cc12,"[32, 1, 1, 9, 1, 5, 8, 9, 6, 2, 3, 11, 2, 5, 15, 6, 11, 2, 4, 11, 11, 5, 1, 1, 2, 14, 2, 2, 2, 2, 2, 14, 6, 2, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",5.32,0.06371191135734085,-1.411532126904121,"[3, 4, 7, 11, 14, 16, 19, 20]",8
CN(C)CCN(C)Cc1ccc2c(c1)-c1nc(N)nc(-c3ccccc3)c1C2=O,"[32, 1, 15, 5, 1, 6, 1, 1, 15, 5, 1, 6, 1, 2, 3, 2, 2, 2, 4, 2, 5, 2, 3, 6, 23, 2, 3, 11, 2, 5, 15, 6, 11, 2, 5, 23, 2, 14, 2, 2, 2, 2, 2, 14, 6, 2, 3, 1, 4, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",8.11,0.8365650969529086,0.9034293049834562,"[2, 8, 25, 28, 30, 42, 45]",7
CN1CCN(C(=O)c2ccc3c(c2)-c2nc(N)nc(-c4ccccc4)c2C3=O)CC1,"[32, 1, 15, 3, 1, 1, 15, 5, 1, 5, 8, 9, 6, 2, 4, 2, 2, 2, 14, 2, 5, 2, 4, 6, 23, 2, 4, 11, 2, 5, 15, 6, 11, 2, 5, 23, 2, 21, 2, 2, 2, 2, 2, 21, 6, 2, 4, 1, 14, 8, 9, 6, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",8.09,0.8310249307479226,0.8868345993785277,"[2, 6, 8, 11, 25, 28, 30, 42, 45]",9
Nc1nc(-c2ccccc2)c2c(n1)-c1c(CN3CCCCC3)cccc1C2=O,"[32, 15, 2, 3, 11, 2, 5, 23, 2, 4, 2, 2, 2, 2, 2, 4, 6, 2, 4, 2, 5, 11, 3, 6, 23, 2, 3, 2, 5, 1, 15, 14, 1, 1, 1, 1, 1, 14, 6, 2, 2, 2, 2, 3, 1, 4, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",7.84,0.7617728531855957,0.6794007793169168,"[1, 4, 19, 27, 41, 42]",6
O=c1[nH]c(=O)c2cc(-c3ccncn3)c(-c3ccco3)nc2[nH]1,"[32, 9, 8, 2, 3, 10, 11, 12, 13, 2, 5, 8, 9, 6, 2, 4, 2, 2, 5, 23, 2, 14, 2, 2, 11, 2, 11, 14, 6, 2, 5, 23, 2, 14, 2, 2, 2, 17, 14, 6, 11, 2, 4, 10, 11, 12, 13, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.74,0.45706371191135753,-0.23330802895417105,"[1, 6, 9, 22, 24, 34, 35, 37]",8
Cn1c(=O)c2nc[nH]c2n(C)c1=O,"[32, 1, 11, 3, 2, 5, 8, 9, 6, 2, 4, 11, 2, 10, 11, 12, 13, 2, 4, 11, 5, 1, 6, 2, 3, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",4.68,-0.11357340720221612,-1.9425627062618456,"[2, 7, 11, 14, 17, 23]",6
Cc1ccc(-c2nc(N)c3nn(Cc4ccccc4)cc3n2)o1,"[32, 1, 2, 3, 2, 2, 2, 5, 23, 2, 4, 11, 2, 5, 15, 6, 2, 14, 11, 11, 5, 1, 2, 21, 2, 2, 2, 2, 2, 21, 6, 2, 2, 14, 11, 4, 6, 17, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",7.96,0.7950138504155126,0.7789690129464901,"[9, 12, 16, 18, 32, 34]",6
COc1nc(-c2ccco2)c2ncn(C(=O)NCc3ccccc3)c2n1,"[32, 1, 9, 2, 3, 11, 2, 5, 23, 2, 4, 2, 2, 2, 17, 4, 6, 2, 4, 11, 2, 11, 5, 1, 5, 8, 9, 6, 15, 1, 2, 14, 2, 2, 2, 2, 2, 14, 6, 2, 4, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",8.1,0.8337950138504155,0.895131952180992,"[2, 5, 13, 17, 26, 20, 21, 23, 39]",9
CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc2n(CC)c1=O,"[32, 1, 1, 1, 11, 3, 2, 5, 8, 9, 6, 2, 4, 10, 11, 12, 13, 2, 5, 23, 2, 14, 2, 11, 11, 5, 1, 2, 21, 2, 2, 2, 2, 5, 1, 5, 16, 6, 5, 16, 6, 16, 6, 2, 21, 6, 2, 14, 6, 11, 2, 4, 11, 5, 1, 1, 6, 2, 3, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",5.48,0.10803324099723009,-1.27877448206469,"[4, 9, 14, 20, 22, 32, 34, 36, 43, 49, 55]",11
Nc1nc(C(=O)NCc2ccc(F)cc2)cc(-c2ccco2)n1,"[32, 15, 2, 3, 11, 2, 5, 1, 5, 8, 9, 6, 15, 1, 2, 4, 2, 2, 2, 5, 16, 6, 2, 2, 4, 6, 2, 2, 5, 23, 2, 4, 2, 2, 2, 17, 4, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",7.7,0.7229916897506927,0.563237840082415,"[1, 4, 7, 10, 12, 20, 34, 35]",8
CCCn1c(=O)c2[nH]c(-c3ccc(COC(=O)N4CCN(c5cccc(Cl)c5)CC4)cc3)cc2n(CCC)c1=O,"[32, 1, 1, 1, 11, 3, 2, 5, 8, 9, 6, 2, 4, 10, 11, 12, 13, 2, 5, 23, 2, 14, 2, 2, 2, 5, 1, 9, 1, 5, 8, 9, 6, 15, 21, 1, 1, 15, 5, 2, 24, 2, 2, 2, 2, 5, 19, 6, 2, 24, 6, 1, 1, 21, 6, 2, 2, 14, 6, 2, 2, 4, 11, 5, 1, 1, 1, 6, 2, 3, 8, 9, 0, 33]",7.55,0.6814404432132964,0.43877754804544805,"[57, 4, 9, 14, 66, 27, 28, 24, 26, 35, 43]",11
CC(=O)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,"[32, 1, 1, 5, 8, 9, 6, 15, 2, 3, 2, 2, 5, 23, 11, 4, 2, 2, 2, 11, 4, 6, 11, 2, 5, 23, 2, 4, 2, 2, 2, 17, 4, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",9.22,1.1440443213296403,1.8244354660570097,"[2, 5, 7, 18, 13, 19, 29, 30]",8
Cc1nc(C(=O)c2cccs2)c2sccc2n1,"[32, 1, 2, 3, 11, 2, 5, 1, 5, 8, 9, 6, 2, 4, 2, 2, 2, 7, 4, 6, 2, 4, 7, 2, 2, 2, 4, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",7.54,0.6786703601108035,0.4304801952429838,"[4, 7, 10, 17, 22, 27]",6
Nc1cccc2c1nc(N)c1nn(-c3ccc(O)cc3)c(=O)n12,"[32, 15, 2, 3, 2, 2, 2, 2, 4, 2, 3, 11, 2, 5, 15, 6, 2, 3, 11, 11, 5, 23, 2, 14, 2, 2, 2, 5, 9, 6, 2, 2, 14, 6, 2, 5, 8, 9, 6, 11, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.74,0.45706371191135753,-0.23330802895417105,"[1, 11, 14, 18, 19, 26, 34, 37]",8
O=c1c(-c2ccco2)nnc2n(Cc3ccccc3)c3ccccc3n12,"[32, 9, 8, 2, 3, 2, 5, 23, 2, 4, 2, 2, 2, 17, 4, 6, 11, 11, 2, 4, 11, 5, 1, 2, 14, 2, 2, 2, 2, 2, 14, 6, 2, 14, 2, 2, 2, 2, 2, 14, 11, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.81,0.47645429362880887,-0.1752265593369205,"[1, 12, 13, 16, 18, 38]",6
CCCn1c(=O)c2[nH]c(-c3ccc(COC(=O)Nc4cc[nH]n4)cc3)cc2n(CCC)c1=O,"[32, 1, 1, 1, 11, 3, 2, 5, 8, 9, 6, 2, 4, 10, 11, 12, 13, 2, 5, 23, 2, 14, 2, 2, 2, 5, 1, 9, 1, 5, 8, 9, 6, 15, 2, 21, 2, 2, 10, 11, 12, 13, 11, 21, 6, 2, 2, 14, 6, 2, 2, 4, 11, 5, 1, 1, 1, 6, 2, 3, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",8.0,0.806094182825485,0.8121584241563479,"[55, 4, 9, 14, 27, 28, 24, 26, 36, 37, 46]",11
CC(C)CCn1cc2c(nc(NC(=O)COc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,"[32, 1, 1, 5, 1, 6, 1, 1, 11, 3, 2, 2, 4, 2, 5, 11, 2, 5, 15, 1, 5, 8, 9, 6, 1, 9, 2, 14, 2, 2, 2, 5, 19, 6, 2, 2, 14, 6, 11, 14, 11, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 11, 2, 4, 14, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",7.79,0.7479224376731304,0.6379140153045947,"[53, 8, 15, 18, 19, 22, 25, 32, 39, 36, 48, 49]",12
CCn1cc2c(nc(NC(=O)Nc3ccc(Cl)c(Cl)c3)n3nc(-c4ccco4)nc23)n1,"[32, 1, 1, 11, 3, 2, 2, 4, 2, 5, 11, 2, 5, 15, 1, 5, 8, 9, 6, 15, 2, 14, 2, 2, 2, 5, 19, 6, 2, 5, 19, 6, 2, 14, 6, 11, 14, 11, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 11, 2, 4, 14, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.45,0.3767313019390583,-0.47393126022563975,"[3, 48, 10, 13, 14, 17, 19, 26, 29, 32, 34, 45, 46]",13
Cc1csc(-c2nc(N)c3cc(Cc4ccccc4F)sc3n2)n1,"[32, 1, 2, 3, 2, 7, 2, 5, 23, 2, 4, 11, 2, 5, 15, 6, 2, 14, 2, 2, 5, 1, 2, 21, 2, 2, 2, 2, 2, 21, 16, 6, 7, 2, 14, 11, 4, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",8.01,0.808864265927978,0.8204557769588121,"[5, 9, 12, 28, 30, 33, 35]",7
CCCn1c(=O)c2nc(-c3cnn(Cc4ccccc4OC)c3)[nH]c2n(CCC)c1=O,"[32, 1, 1, 1, 11, 3, 2, 5, 8, 9, 6, 2, 4, 11, 2, 5, 23, 2, 14, 2, 11, 11, 5, 1, 2, 21, 2, 2, 2, 2, 2, 21, 9, 1, 6, 2, 14, 6, 10, 11, 12, 13, 2, 4, 11, 5, 1, 1, 1, 6, 2, 3, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.85,0.48753462603878117,-0.1420371481270627,"[4, 9, 13, 19, 20, 30, 35, 40, 48]",9
O=C(Nc1nc(-c2ccccc2)nc2nc(-c3ccccc3)cn12)C1CCCC1,"[32, 9, 8, 1, 5, 15, 2, 3, 11, 2, 5, 23, 2, 4, 2, 2, 2, 2, 2, 4, 6, 11, 2, 4, 11, 2, 5, 23, 2, 14, 2, 2, 2, 2, 2, 14, 6, 2, 11, 3, 4, 6, 1, 3, 1, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",5.6,0.14127423822714677,-1.1792062484351173,"[1, 3, 5, 8, 18, 22, 34]",7
Nc1nc(-c2cccc(CO)c2)cc2nn(Cc3ccccc3)c(=O)n12,"[32, 15, 2, 3, 11, 2, 5, 23, 2, 4, 2, 2, 2, 2, 5, 1, 9, 6, 2, 4, 6, 2, 2, 4, 11, 11, 5, 1, 2, 14, 2, 2, 2, 2, 2, 14, 6, 2, 5, 8, 9, 6, 11, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",5.77,0.18836565096952904,-1.038151250793222,"[1, 4, 15, 22, 24, 37, 40]",7
Nc1c(C(=O)Nc2ccccc2F)sc2nc3c(cc12)C(=O)CCC3,"[32, 15, 2, 3, 2, 5, 1, 5, 8, 9, 6, 15, 2, 4, 2, 2, 2, 2, 2, 4, 16, 6, 7, 2, 4, 11, 2, 14, 2, 5, 2, 2, 3, 4, 6, 1, 5, 8, 9, 6, 1, 1, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.52,0.3961218836565097,-0.4158497906083892,"[1, 6, 9, 11, 20, 22, 25, 35, 38]",9
